cow,dyield_cl,dyield_lb_cl,dyield_lf_cl,dyield_rb_cl,dyield_rf_cl,dim,dyield_dim_cl,dyield_rb_dim_cl,dyield_rf_dim_cl,dyield_lb_dim_cl,dyield_lf_dim_cl,dyield_7d,dyield_lb_7d,dyield_lf_7d,dyield_rb_7d,dyield_rf_7d,adyield_nd_7d,adyield_rb_nd_7d,adyield_rf_nd_7d,adyield_lb_nd_7d,adyield_lf_nd_7d,vyield_cl,vyield_lb_cl,vyield_lf_cl,vyield_rf_cl,vyield_rb_cl,vyield_7d,vyield_lb_7d,vyield_lf_7d,vyield_rf_7d,vyield_rb_7d
1367,11782.09,2837.97,2937.56,3404.42,2602.14,315,37.403460317460315,10.80768253968254,8.260761904761905,9.00942857142857,9.325587301587301,47.18000000000001,10.129999999999999,13.149999999999999,13.91,9.99,6.740000000000001,1.987142857142857,1.4271428571428573,1.447142857142857,1.8785714285714283,15.10524358974359,3.6384230769230768,3.766102564102564,3.3360769230769227,4.364641025641026,15.726666666666667,3.3766666666666665,4.383333333333334,3.33,4.636666666666667
1368,9526.35,2494.01,2280.6,2361.86,2389.88,282,33.78138297872341,8.375390070921986,8.474751773049645,8.844007092198582,8.087234042553192,34.64,8.809999999999999,8.57,8.56,8.700000000000001,4.948571428571428,1.2228571428571429,1.242857142857143,1.2585714285714285,1.2242857142857144,14.861700468018721,3.8908112324492974,3.557878315132605,3.728361934477379,3.6846489859594387,17.32,4.404999999999999,4.285,4.3500000000000005,4.28
1370,10492.8,2835.91,2534.62,2689.21,2433.06,259,40.51274131274131,10.383050193050193,9.394054054054054,10.949459459459458,9.786177606177606,261.98,75.85,61.09,67.6,57.44,37.425714285714285,9.657142857142857,8.205714285714285,10.835714285714285,8.727142857142857,14.654748603351955,3.9607681564245807,3.539972067039106,3.3981284916201115,3.7558798882681566,13.78842105263158,3.9921052631578946,3.215263157894737,3.023157894736842,3.5578947368421048
1371,8527.45,2657.69,1245.77,2842.36,1781.63,265,32.17905660377359,10.725886792452831,6.723132075471699,10.02901886792453,4.701018867924528,183.81,57.04,27.76,61.94,37.07,26.25857142857143,8.848571428571429,5.295714285714285,8.148571428571428,3.9657142857142857,13.119153846153846,4.088753846153846,1.9165692307692308,2.740969230769231,4.372861538461539,18.381,5.704,2.7760000000000002,3.707,6.194
1372,11223.93,2927.25,2592.01,2909.57,2795.1,295,38.04722033898305,9.862949152542374,9.474915254237288,9.922881355932203,8.786474576271187,257.01,69.05,57.449999999999996,65.81,64.7,36.715714285714284,9.401428571428571,9.242857142857144,9.864285714285714,8.207142857142857,14.316237244897959,3.7337372448979593,3.3061352040816328,3.5651785714285715,3.711186224489796,16.063125,4.315625,3.590625,4.04375,4.113125
1373,5903.03,1421.8,1564.28,1451.57,1465.38,223,26.4709865470852,6.509282511210762,6.571210762331839,6.375784753363228,7.014708520179372,,,,,,,,,,,11.484494163424124,2.766147859922179,3.0433463035019455,2.850933852140078,2.8240661478599223,,,,,
1374,6742.99,2687.5099999999998,1925.05,0.0,2130.43,256,26.3398046875,0.0,8.3219921875,10.498085937499999,7.5197265625,34.91,13.85,9.58,0.0,11.48,4.987142857142857,0.0,1.6400000000000001,1.9785714285714284,1.3685714285714285,11.913409893992933,4.748250883392227,3.401148409893993,3.7640106007067136,0.0,11.636666666666665,4.616666666666666,3.1933333333333334,3.8266666666666667,
1375,8698.64,2154.41,2220.83,2159.45,2163.95,271,32.09830258302583,7.968450184501845,7.9850553505535045,7.949852398523984,8.194944649446494,,,,,,,,,,,13.361966205837172,3.309385560675883,3.411413210445468,3.3240399385560675,3.317127496159754,,,,,
1376,10256.62,2691.0,2500.2,2644.03,2421.39,277,37.02750902527076,9.545234657039712,8.741480144404331,9.71480144404332,9.025992779783392,249.49,68.37,58.2,65.69,57.230000000000004,35.64142857142857,9.384285714285713,8.175714285714287,9.767142857142858,8.314285714285715,11.996046783625731,3.1473684210526316,2.924210526315789,2.832035087719298,3.092432748538012,9.9796,2.7348000000000003,2.3280000000000003,2.2892,2.6275999999999997
1377,7736.42,2167.29,1976.84,1703.92,1888.37,271,28.547675276752766,6.287527675276753,6.968154981549815,7.997380073800738,7.294612546125461,,,,,,,,,,,10.789986052998605,3.0227196652719663,2.7570990237099022,2.63370990237099,2.3764574616457463,,,,,
1378,9163.69,2046.66,2451.02,2062.7,2603.31,273,33.56663003663004,7.555677655677655,9.535934065934066,7.4969230769230775,8.978095238095237,,,,,,,,,,,13.319316860465117,2.974796511627907,3.5625290697674417,3.783880813953488,2.998110465116279,,,,,
1380,10013.24,2905.37,2367.35,2556.16,2184.36,301,33.2665780730897,8.492225913621262,7.257009966777409,9.652392026578072,7.864950166112957,231.05,73.13,52.07,58.019999999999996,47.83,33.00714285714286,8.288571428571428,6.832857142857143,10.447142857142856,7.438571428571429,12.241124694376527,3.55179706601467,2.8940709046454764,2.670366748166259,3.124889975550122,11.002380952380951,3.4823809523809524,2.4795238095238097,2.2776190476190474,2.762857142857143
1382,12610.48,3391.28,3212.56,3402.72,2603.92,306,41.210718954248364,11.12,8.50954248366013,11.082614379084967,10.498562091503267,40.19,12.33,10.79,12.03,5.04,5.741428571428571,1.7185714285714284,0.72,1.7614285714285713,1.5414285714285714,14.428466819221967,3.8801830663615564,3.6756979405034325,2.9793135011441647,3.8932723112128143,20.095,6.165,5.395,2.52,6.015
1385,9401.97,2479.81,2222.12,2258.05,2441.99,249,37.7589156626506,9.06847389558233,9.80718875502008,9.959076305220883,8.924176706827309,220.47,60.080000000000005,53.45,51.89,55.050000000000004,31.495714285714286,7.412857142857143,7.864285714285715,8.582857142857144,7.635714285714286,15.091444622792936,3.980433386837881,3.5668057784911715,3.9197271268057783,3.624478330658106,12.248333333333333,3.3377777777777777,2.9694444444444446,3.0583333333333336,2.8827777777777777
1388,10188.54,2331.76,2822.56,2282.78,2751.44,305,33.40504918032787,7.484524590163935,9.021114754098361,7.645114754098361,9.254295081967213,19.93,4.39,6.25,4.43,4.86,2.847142857142857,0.6328571428571428,0.6942857142857143,0.6271428571428571,0.8928571428571429,13.062230769230771,2.989435897435898,3.6186666666666665,3.5274871794871796,2.926641025641026,19.93,4.39,6.25,4.86,4.43
1389,9876.77,547.03,3760.0,1959.95,3609.79,312,31.656314102564103,6.281891025641026,11.569839743589743,1.7533012820512819,12.051282051282051,207.05,5.13,81.62,45.76,74.54,29.57857142857143,6.5371428571428565,10.64857142857143,0.7328571428571429,11.66,16.655598650927487,0.9224789207419898,6.340640809443507,6.087335581787521,3.305143338954469,17.254166666666666,0.4275,6.801666666666667,6.211666666666667,3.813333333333333
1391,9121.3,1913.39,2543.35,2339.68,2324.88,256,35.630078125,9.139375,9.0815625,7.4741796875,9.9349609375,236.36,52.39,67.58,57.85,58.54,33.76571428571429,8.264285714285714,8.362857142857143,7.484285714285714,9.654285714285715,12.70376044568245,2.6648885793871866,3.5422701949860724,3.2379944289693596,3.2586072423398327,11.818000000000001,2.6195,3.379,2.927,2.8925
1395,7071.03,2140.83,2356.71,2573.06,0.43,184,38.42951086956521,13.984021739130435,0.0023369565217391305,11.634945652173913,12.80820652173913,273.3,83.94,88.17999999999999,101.18,0.0,39.042857142857144,14.454285714285716,0.0,11.991428571428571,12.597142857142856,12.809836956521739,3.8783152173913042,4.269402173913043,0.1075,4.661340579710145,11.882608695652175,3.6495652173913045,3.8339130434782605,,4.399130434782609
1396,7819.71,2676.38,0.46,2689.69,2453.18,223,35.06596412556054,12.061390134529148,11.00080717488789,12.00170403587444,0.002062780269058296,236.31,86.53999999999999,0.0,81.41,68.36,33.75857142857143,11.629999999999999,9.765714285714285,12.362857142857141,0.0,13.098341708542714,4.483048576214405,0.15333333333333332,4.109179229480737,4.50534338358459,11.8155,4.327,,3.418,4.0705
1397,8791.85,2526.77,1848.52,2359.09,2057.47,249,35.30863453815261,9.47425702811245,8.26293172690763,10.147670682730924,7.423775100401606,231.56,69.65,49.8,59.13,52.980000000000004,33.08,8.447142857142858,7.568571428571429,9.950000000000001,7.114285714285714,12.778851744186047,3.6726308139534884,2.6868023255813953,2.990508720930232,3.4289098837209306,11.026666666666667,3.316666666666667,2.3714285714285714,2.522857142857143,2.8157142857142854
1398,8922.57,2421.25,2199.06,2248.39,2053.87,258,34.58360465116279,8.71468992248062,7.960736434108527,9.38468992248062,8.523488372093023,219.84,60.03,53.730000000000004,56.5,49.58,31.405714285714286,8.071428571428571,7.082857142857143,8.575714285714286,7.675714285714286,13.357140718562874,3.624625748502994,3.292005988023952,3.0746556886227543,3.3658532934131733,11.570526315789474,3.159473684210526,2.8278947368421052,2.6094736842105264,2.973684210526316
1399,9660.82,2935.78,2324.55,2069.08,2331.41,254,38.03472440944882,8.145984251968503,9.178779527559055,11.558188976377954,9.151771653543308,244.76,80.82000000000001,46.15,59.89,57.9,34.965714285714284,8.555714285714286,8.27142857142857,11.545714285714286,6.5928571428571425,13.78148359486448,4.187988587731812,3.3160485021398007,3.3258345221112693,2.9516119828815977,12.882105263157895,4.253684210526315,2.4289473684210527,3.0473684210526315,3.1521052631578947
1400,9134.78,2208.0,2241.49,2305.54,2379.75,231,39.54450216450217,9.98069264069264,10.301948051948052,9.558441558441558,9.703419913419912,289.73,74.56,67.24,75.75,72.18,41.39,10.821428571428571,10.311428571428573,10.651428571428571,9.605714285714285,15.615008547008548,3.7743589743589743,3.831606837606837,4.067948717948718,3.941094017094017,13.796666666666667,3.5504761904761906,3.201904761904762,3.437142857142857,3.607142857142857
1401,7569.17,1273.43,2098.2599999999998,2209.07,1988.41,252,30.03638888888889,8.766150793650795,7.8905158730158735,5.053293650793651,8.32642857142857,192.56,43.33,56.33,45.1,47.800000000000004,27.50857142857143,6.442857142857143,6.828571428571429,6.1899999999999995,8.047142857142857,11.919952755905513,2.0054015748031495,3.304346456692914,3.1313543307086618,3.4788503937007875,10.697777777777778,2.407222222222222,3.1294444444444443,2.6555555555555554,2.5055555555555555
1404,9286.15,2833.93,1897.6299999999999,2574.67,1979.92,256,36.2740234375,10.0573046875,7.7340625,11.0700390625,7.4126171874999995,231.14000000000001,73.28,45.91,64.65,47.3,33.02,9.235714285714286,6.757142857142857,10.468571428571428,6.558571428571428,9.744123819517313,2.9736935991605455,1.9912172088142706,2.0775655823714585,2.701647429171039,7.704666666666666,2.4426666666666668,1.5303333333333333,1.5766666666666667,2.1550000000000002
1405,5481.09,2102.29,0.01,1435.42,1943.37,166,33.018614457831326,8.64710843373494,11.707048192771083,12.664397590361446,6.024096385542169e-05,247.89,97.14,0.0,66.57,84.18,35.41285714285714,9.51,12.025714285714287,13.877142857142857,0.0,9.615947368421052,3.6882280701754384,0.01,3.4094210526315787,2.518280701754386,11.267727272727273,4.415454545454545,,3.8263636363636366,3.0259090909090913
1406,6383.53,1956.6,1482.44,1325.17,1619.32,212,30.110990566037735,6.250801886792453,7.638301886792452,9.229245283018868,6.9926415094339625,170.24,51.37,43.67,22.23,52.97,24.32,3.1757142857142857,7.567142857142857,7.338571428571428,6.238571428571428,11.419552772808586,3.500178890876565,2.6519499105545616,2.8968157423971377,2.370608228980322,9.457777777777778,2.8538888888888887,2.426111111111111,2.9427777777777777,1.235
1407,7315.19,2113.08,1517.8899999999999,2093.67,1590.55,215,34.024139534883716,9.738,7.397906976744186,9.828279069767442,7.059953488372092,218.3,67.03,42.75,64.08,44.44,31.185714285714287,9.154285714285715,6.348571428571428,9.575714285714286,6.107142857142857,12.788793706293706,3.6941958041958043,2.6536538461538464,2.7806818181818183,3.660262237762238,11.489473684210527,3.5278947368421054,2.25,2.3389473684210524,3.3726315789473684
1409,7046.15,1967.38,1555.9,1916.27,1606.6,180,39.14527777777778,10.645944444444444,8.925555555555555,10.92988888888889,8.64388888888889,261.22,78.77,57.370000000000005,66.48,58.6,37.31714285714286,9.497142857142858,8.371428571428572,11.252857142857142,8.195714285714287,12.361666666666666,3.451543859649123,2.7296491228070177,2.81859649122807,3.361877192982456,10.4488,3.1508,2.2948,2.344,2.6592000000000002
1410,7746.82,3105.2,2106.64,0.24,2534.7400000000002,253,30.6198418972332,0.0009486166007905138,10.018735177865613,12.273517786561264,8.326640316205532,234.9,95.61,62.36,0.0,76.92999999999999,33.55714285714286,0.0,10.989999999999998,13.65857142857143,8.90857142857143,12.180534591194968,4.882389937106918,3.312327044025157,3.9854402515723266,0.12,13.05,5.3116666666666665,3.464444444444444,4.273888888888889,
1412,7048.07,264.74,2407.72,2055.39,2320.22,201,35.06502487562189,10.225820895522387,11.543383084577114,1.3171144278606965,11.97870646766169,251.85,7.03,81.59,80.27,82.96000000000001,35.97857142857143,11.467142857142857,11.851428571428572,1.0042857142857142,11.655714285714286,13.003819188191882,0.488450184501845,4.442287822878228,4.280848708487085,3.792232472324723,14.814705882352941,0.4135294117647059,4.799411764705883,4.880000000000001,4.721764705882353
1414,9552.92,2469.78,2026.32,2818.81,2238.01,267,35.7787265917603,10.557340823970037,8.382059925093634,9.250112359550563,7.589213483146067,224.08999999999997,66.16,44.12,65.08,48.730000000000004,32.012857142857136,9.297142857142857,6.961428571428572,9.45142857142857,6.3028571428571425,13.360727272727273,3.4542377622377627,2.834013986013986,3.1300839160839162,3.9423916083916084,16.00642857142857,4.725714285714285,3.1514285714285712,3.4807142857142854,4.648571428571429
1417,8272.19,2734.65,2636.11,0.01,2901.42,223,37.09502242152467,4.484304932735426e-05,13.01085201793722,12.263004484304933,11.821121076233185,280.76,99.01,88.04,0.0,93.71,40.10857142857143,0.0,13.387142857142857,14.144285714285715,12.577142857142858,13.342241935483871,4.410725806451613,4.2517903225806455,4.679709677419355,0.01,13.369523809523809,4.714761904761905,4.192380952380953,4.462380952380952,
1418,4159.4,1026.6,1018.9,1042.72,1071.18,121,34.37520661157024,8.617520661157025,8.852727272727273,8.484297520661157,8.420661157024794,301.19,79.36,71.64,76.31,73.88,43.027142857142856,10.901428571428571,10.554285714285713,11.337142857142856,10.234285714285715,15.636842105263156,3.859398496240601,3.8304511278195488,4.026992481203008,3.92,17.717058823529413,4.668235294117647,4.214117647058823,4.345882352941176,4.488823529411765
1419,8868.74,2414.2400000000002,2004.61,2184.91,2264.98,235,37.73931914893617,9.297489361702127,9.638212765957446,10.27336170212766,8.530255319148935,212.74,53.83,48.97,54.65,55.29,30.391428571428573,7.807142857142857,7.898571428571429,7.6899999999999995,6.9957142857142856,16.42359259259259,4.4708148148148155,3.7122407407407407,4.194407407407407,4.046129629629629,15.195714285714287,3.8449999999999998,3.4978571428571428,3.9492857142857143,3.9035714285714285
1422,8191.21,2879.69,353.14,2769.98,2188.4,251,32.63430278884462,11.03577689243028,8.718725099601594,11.472868525896414,1.4069322709163345,210.9,80.92,6.9,71.02,52.06,30.12857142857143,10.145714285714286,7.437142857142858,11.56,0.9857142857142858,12.262290419161676,4.310913173652695,0.5286526946107785,3.276047904191617,4.146676646706587,13.18125,5.0575,0.43125,3.25375,4.43875
1423,6777.91,1600.07,1663.8,1854.88,1659.16,195,34.75851282051282,9.512205128205128,8.508512820512822,8.205487179487179,8.532307692307691,229.82,55.15,57.04,61.2,56.43,32.83142857142857,8.742857142857144,8.061428571428571,7.878571428571428,8.148571428571428,12.764425612052731,3.0133145009416196,3.1333333333333333,3.1245951035781547,3.4931826741996237,11.491,2.7575,2.852,2.8215,3.06
1424,5290.69,1075.3,1431.72,1190.44,1593.23,179,29.556927374301672,6.65050279329609,8.90072625698324,6.007262569832402,7.998435754189944,227.07999999999998,47.2,57.88,52.739999999999995,69.26,32.44,7.534285714285714,9.894285714285715,6.742857142857143,8.268571428571429,9.833996282527881,1.9986988847583642,2.661189591078067,2.96139405204461,2.21271375464684,10.32181818181818,2.1454545454545455,2.630909090909091,3.1481818181818184,2.3972727272727274
1425,5126.52,1381.01,1015.17,1497.82,1232.52,147,34.87428571428572,10.189251700680272,8.384489795918368,9.394625850340136,6.905918367346938,248.46,70.42,47.93,70.9,59.21,35.494285714285716,10.12857142857143,8.458571428571428,10.06,6.847142857142857,12.595872235872237,3.3931449631449633,2.494275184275184,3.0283046683046684,3.68014742014742,13.803333333333335,3.9122222222222223,2.662777777777778,3.2894444444444444,3.938888888888889
1427,1824.64,504.26,438.17,461.91,420.3,56,32.582857142857144,8.248392857142857,7.505357142857143,9.004642857142857,7.824464285714286,247.88,69.89999999999999,57.81,64.5,55.669999999999995,35.41142857142857,9.214285714285714,7.952857142857142,9.985714285714284,8.258571428571429,13.616716417910448,3.763134328358209,3.2699253731343285,3.1365671641791044,3.447089552238806,16.525333333333332,4.66,3.854,3.7113333333333336,4.3
1429,8692.33,2038.8,2253.04,2062.5,2337.99,203,42.81935960591133,10.160098522167488,11.5171921182266,10.043349753694581,11.09871921182266,306.55,77.6,77.53999999999999,74.38,77.03,43.792857142857144,10.625714285714285,11.004285714285714,11.085714285714285,11.077142857142857,14.909656946826757,3.4970840480274443,3.8645626072041166,4.010274442538593,3.5377358490566038,14.597619047619048,3.695238095238095,3.6923809523809528,3.6680952380952383,3.5419047619047617
1430,8305.58,2275.21,1968.92,2089.61,1971.84,184,45.139021739130435,11.356576086956522,10.716521739130433,12.365271739130435,10.700652173913044,294.86,87.63,73.83,59.87,73.53,42.12285714285714,8.552857142857142,10.504285714285714,12.518571428571429,10.547142857142857,17.089670781893005,4.6815020576131685,4.051275720164609,4.0572839506172835,4.299609053497942,16.38111111111111,4.868333333333333,4.101666666666667,4.085,3.326111111111111
1432,3344.5,812.55,797.4,819.99,914.56,92,36.35326086956522,8.912934782608696,9.94086956521739,8.832065217391303,8.667391304347825,273.65999999999997,70.69,64.2,66.77,72.0,39.09428571428571,9.538571428571428,10.285714285714286,10.098571428571429,9.171428571428573,13.595528455284553,3.3030487804878046,3.241463414634146,3.717723577235772,3.3332926829268295,13.683000000000002,3.5345,3.21,3.6,3.3385
1433,6880.53,1819.93,1639.87,1624.35,1796.38,195,35.28476923076923,8.33,9.21220512820513,9.33297435897436,8.409589743589743,235.89000000000001,68.83,53.23,55.129999999999995,58.7,33.698571428571434,7.8757142857142854,8.385714285714286,9.832857142857142,7.604285714285714,11.44846921797005,3.0281697171381032,2.7285690515806986,2.988985024958403,2.702745424292845,11.232857142857144,3.2776190476190474,2.5347619047619045,2.7952380952380955,2.625238095238095
1434,8322.19,2139.94,2050.05,1880.07,2252.13,196,42.460153061224496,9.59219387755102,11.49045918367347,10.918061224489795,10.459438775510206,290.34000000000003,75.8,71.01,66.03,77.5,41.47714285714286,9.432857142857143,11.071428571428571,10.828571428571427,10.144285714285715,18.01339826839827,4.631904761904762,4.437337662337662,4.87474025974026,4.069415584415585,19.355999999999998,5.053333333333333,4.734,5.166666666666667,4.402
1435,4319.0,1040.52,1058.43,1052.81,1167.24,130,33.223076923076924,8.09853846153846,8.978769230769231,8.004,8.141769230769231,256.05,63.41,61.95,63.65,67.03999999999999,36.57857142857143,9.092857142857143,9.577142857142857,9.058571428571428,8.85,12.665689149560118,3.0513782991202345,3.103900293255132,3.422991202346041,3.0874193548387097,12.192857142857143,3.0195238095238093,2.95,3.1923809523809528,3.030952380952381
1436,7390.02,1832.99,1978.54,1491.17,2087.32,206,35.873883495145634,7.23868932038835,10.132621359223302,8.898009708737865,9.604563106796116,269.36,70.31,72.04,53.94,73.07,38.480000000000004,7.7057142857142855,10.438571428571427,10.044285714285715,10.291428571428572,12.897068062827225,3.1989354275741713,3.452949389179756,3.6427923211169286,2.60239092495637,12.243636363636364,3.195909090909091,3.274545454545455,3.321363636363636,2.4518181818181817
1437,4769.81,1380.52,1023.1,1344.33,1021.86,159,29.998805031446544,8.454905660377358,6.426792452830189,8.68251572327044,6.4345911949685535,222.32999999999998,66.21,47.42,62.29,46.41,31.76142857142857,8.898571428571428,6.63,9.458571428571428,6.774285714285715,13.286378830083567,3.8454596100278553,2.8498607242339835,2.8464066852367687,3.744651810584958,13.895624999999999,4.138125,2.96375,2.9006250000000002,3.893125
1440,3648.51,1527.29,0.0,1143.74,977.48,149,24.486644295302014,7.676107382550335,6.560268456375839,10.250268456375839,0.0,165.6,70.16,0.0,53.269999999999996,42.17,23.657142857142855,7.609999999999999,6.024285714285715,10.022857142857143,0.0,7.779339019189765,3.2564818763326224,,2.084179104477612,2.438678038379531,8.28,3.508,,2.1085000000000003,2.6635
1442,5304.94,1362.95,1200.75,1467.93,1273.31,165,32.15115151515151,8.896545454545455,7.7170303030303025,8.26030303030303,7.277272727272727,220.56,56.42,49.47,62.47,52.2,31.50857142857143,8.924285714285714,7.457142857142857,8.06,7.067142857142857,12.876067961165047,3.308131067961165,2.9144417475728157,3.090558252427184,3.562936893203884,11.608421052631579,2.9694736842105263,2.603684210526316,2.7473684210526312,3.287894736842105
1443,3910.44,992.75,858.68,913.55,1145.46,114,34.3021052631579,8.01359649122807,10.047894736842105,8.708333333333334,7.532280701754385,249.57,66.0,58.730000000000004,45.88,78.96000000000001,35.652857142857144,6.554285714285714,11.280000000000001,9.428571428571429,8.39,14.323956043956045,3.6364468864468864,3.145347985347985,4.195824175824176,3.346336996336996,13.135263157894736,3.473684210526316,3.0910526315789473,4.1557894736842105,2.414736842105263
1447,6098.65,1389.53,1529.36,1511.68,1668.08,162,37.64598765432098,9.331358024691358,10.29679012345679,8.577345679012346,9.440493827160493,254.35,61.150000000000006,64.57,63.37,65.26,36.33571428571428,9.052857142857142,9.322857142857144,8.735714285714286,9.224285714285713,13.643512304250558,3.108568232662192,3.4213870246085007,3.7317225950782995,3.381834451901566,10.597916666666666,2.5479166666666666,2.6904166666666662,2.7191666666666667,2.6404166666666664
1449,5615.73,1558.95,1408.13,1367.17,1281.48,131,42.86816793893129,10.436412213740459,9.782290076335878,11.900381679389314,10.74908396946565,285.0,86.58,69.59,68.75999999999999,60.07,40.714285714285715,9.822857142857142,8.581428571428571,12.368571428571428,9.941428571428572,15.908583569405097,4.41628895184136,3.9890368271954677,3.6302549575070824,3.87300283286119,15.833333333333334,4.81,3.8661111111111115,3.337222222222222,3.8200000000000003
1451,4384.49,1208.39,1013.51,1096.98,1065.61,147,29.82646258503401,7.462448979591837,7.2490476190476185,8.220340136054423,6.894625850340136,208.98,60.09,48.18,51.28,49.43,29.854285714285712,7.325714285714286,7.061428571428571,8.584285714285715,6.882857142857143,9.368568376068376,2.582029914529915,2.1656196581196583,2.276944444444444,2.343974358974359,9.499090909090908,2.7313636363636364,2.19,2.2468181818181816,2.330909090909091
1453,3401.5299999999997,1147.5,477.82,941.06,835.15,93,36.57559139784946,10.118924731182796,8.98010752688172,12.338709677419354,5.137849462365591,285.04,100.8,37.85,78.03,68.36,40.720000000000006,11.147142857142857,9.765714285714285,14.4,5.4071428571428575,13.133320463320462,4.43050193050193,1.844864864864865,3.2245173745173745,3.633436293436293,12.39304347826087,4.3826086956521735,1.6456521739130436,2.9721739130434783,3.392608695652174
1454,3905.35,921.46,982.45,950.5699999999999,1050.87,109,35.8288990825688,8.720825688073393,9.641009174311925,8.453761467889908,9.013302752293578,275.69,69.55,65.65,66.75999999999999,73.73,39.38428571428572,9.537142857142856,10.532857142857143,9.935714285714285,9.37857142857143,14.46425925925926,3.4128148148148147,3.6387037037037038,3.892111111111111,3.5206296296296298,13.7845,3.4775,3.2825,3.6865,3.338
1455,3830.37,1299.24,1205.77,1325.36,0.0,137,27.95890510948905,9.674160583941605,0.0,9.483503649635036,8.80124087591241,211.01,70.42,67.41,73.18,0.0,30.14428571428571,10.454285714285716,0.0,10.06,9.629999999999999,11.134796511627906,3.776860465116279,3.505145348837209,,3.8527906976744184,9.591363636363637,3.200909090909091,3.064090909090909,,3.3263636363636366
1456,4135.66,1100.22,979.82,1026.8,1028.82,131,31.569923664122136,7.8381679389312975,7.853587786259541,8.398625954198474,7.479541984732824,233.01,64.38,52.73,59.300000000000004,56.6,33.287142857142854,8.471428571428572,8.085714285714285,9.197142857142856,7.532857142857142,10.013704600484262,2.6639709443099275,2.372445520581114,2.491089588377724,2.4861985472154964,10.130869565217392,2.7991304347826085,2.2926086956521736,2.4608695652173913,2.5782608695652174
1457,1472.21,294.46,381.44,435.26,361.05,38,38.74236842105263,11.454210526315789,9.501315789473685,7.748947368421052,10.037894736842105,306.7,71.25,75.98,92.21000000000001,67.26,43.81428571428571,13.172857142857143,9.608571428571429,10.178571428571429,10.854285714285714,13.631574074074074,2.7264814814814815,3.531851851851852,3.3430555555555554,4.030185185185185,13.334782608695651,3.097826086956522,3.303478260869565,2.9243478260869566,4.009130434782609
1458,1361.99,391.0,93.89,422.65999999999997,454.44,52,26.192115384615384,8.128076923076922,8.739230769230769,7.519230769230769,1.8055769230769232,246.08,81.08,0.0,82.21000000000001,82.78999999999999,35.15428571428571,11.744285714285715,11.827142857142857,11.582857142857142,0.0,10.558062015503877,3.0310077519379846,2.9340625,3.5227906976744188,3.276434108527132,10.253333333333334,3.3783333333333334,,3.449583333333333,3.4254166666666666
1460,2993.26,891.77,663.55,796.6,641.34,107,27.97439252336449,7.444859813084112,5.993831775700935,8.334299065420561,6.201401869158878,229.03,69.27,48.78,61.68,49.3,32.71857142857143,8.811428571428571,7.042857142857143,9.895714285714286,6.968571428571429,10.465944055944057,3.118076923076923,2.320104895104895,2.2424475524475525,2.7853146853146855,9.957826086956521,3.0117391304347825,2.1208695652173915,2.143478260869565,2.6817391304347824
1461,2724.9,738.93,637.23,649.71,699.03,74,36.82297297297298,8.779864864864866,9.446351351351352,9.98554054054054,8.611216216216217,262.94,74.17,61.61,61.48,65.68,37.56285714285714,8.782857142857143,9.382857142857144,10.595714285714285,8.801428571428572,12.164732142857144,3.2987946428571426,2.8447767857142856,3.1206696428571425,2.9004910714285717,13.147,3.7085,3.0805,3.2840000000000003,3.074
1462,545.23,126.94,150.89,133.15,134.25,18,30.290555555555557,7.397222222222222,7.458333333333333,7.052222222222222,8.382777777777777,252.79,61.47,68.6,61.49,61.230000000000004,36.112857142857145,8.784285714285714,8.747142857142858,8.781428571428572,9.799999999999999,13.29829268292683,3.09609756097561,3.680243902439024,3.274390243902439,3.247560975609756,14.043888888888889,3.415,3.811111111111111,3.401666666666667,3.4161111111111113
1463,2912.72,795.11,646.05,846.48,625.08,72,40.45444444444444,11.756666666666668,8.681666666666667,11.043194444444445,8.972916666666666,295.78,83.16,63.44,86.59,62.59,42.25428571428571,12.370000000000001,8.941428571428572,11.879999999999999,9.062857142857142,19.548456375838924,5.3363087248322145,4.335906040268456,4.1951677852349,5.681073825503356,19.718666666666664,5.544,4.229333333333333,4.172666666666667,5.772666666666667
1465,3065.81,865.25,698.15,819.04,683.37,107,28.652429906542057,7.654579439252336,6.386635514018692,8.086448598130842,6.524766355140187,235.46,68.69,52.760000000000005,63.519999999999996,50.49,33.637142857142855,9.074285714285713,7.2128571428571435,9.812857142857142,7.537142857142858,11.701564885496182,3.302480916030534,2.6646946564885496,2.6082824427480915,3.1261068702290076,10.702727272727273,3.122272727272727,2.398181818181818,2.295,2.887272727272727
1468,2342.57,674.28,526.4,608.41,533.48,78,30.03294871794872,7.800128205128205,6.83948717948718,8.644615384615385,6.748717948717949,242.57,74.33,53.309999999999995,62.45,52.48,34.652857142857144,8.921428571428573,7.497142857142856,10.618571428571428,7.615714285714285,12.594462365591399,3.6251612903225805,2.8301075268817204,2.8681720430107527,3.271021505376344,13.476111111111111,4.129444444444444,2.961666666666667,2.9155555555555557,3.4694444444444446
1470,1147.04,279.14,294.08,287.71,286.11,39,29.41128205128205,7.377179487179487,7.336153846153847,7.157435897435897,7.54051282051282,246.56,61.26,61.69,63.4,60.21,35.222857142857144,9.057142857142857,8.601428571428572,8.751428571428571,8.812857142857142,9.888275862068966,2.4063793103448274,2.535172413793103,2.4664655172413794,2.480258620689655,8.805714285714286,2.1878571428571427,2.2032142857142856,2.150357142857143,2.2642857142857142
