Animal Number;Date;Begin Time;End Time;Yield;Kickoff LF;Kickoff Milkings;Kickoff LR;Kickoff RF;Kickoff RR
1061;11/16/2023;11/16/2023 1:10 PM;1:18 PM;17.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;11/16/2023;11/16/2023 1:16 PM;1:22 PM;10.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;11/16/2023;11/16/2023 1:17 PM;1:23 PM;6.20;Unchecked;0;Unchecked;Unchecked;Unchecked
1040;11/16/2023;11/16/2023 1:17 PM;1:29 PM;32.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;11/16/2023;11/16/2023 1:23 PM;1:29 PM;19.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1465;11/16/2023;11/16/2023 1:23 PM;1:30 PM;11.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1057;11/16/2023;11/16/2023 1:20 PM;1:35 PM;28.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1370;11/16/2023;11/16/2023 1:31 PM;1:36 PM;11.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;11/16/2023;11/16/2023 1:30 PM;1:38 PM;15.62;Unchecked;0;Unchecked;Unchecked;Unchecked
896;11/16/2023;11/16/2023 1:29 PM;1:38 PM;19.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1286;11/16/2023;11/16/2023 1:35 PM;1:40 PM;12.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1360;11/16/2023;11/16/2023 1:37 PM;1:44 PM;15.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1417;11/16/2023;11/16/2023 1:38 PM;1:44 PM;13.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1212;11/16/2023;11/16/2023 1:38 PM;1:46 PM;22.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1144;11/16/2023;11/16/2023 1:41 PM;1:48 PM;20.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1365;11/16/2023;11/16/2023 1:44 PM;1:48 PM;10.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1160;11/16/2023;11/16/2023 1:45 PM;1:50 PM;9.77;Unchecked;0;Unchecked;Unchecked;Unchecked
808;11/16/2023;11/16/2023 1:49 PM;1:55 PM;13.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;11/16/2023;11/16/2023 1:50 PM;1:56 PM;14.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1126;11/16/2023;11/16/2023 1:47 PM;1:59 PM;26.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1430;11/16/2023;11/16/2023 1:49 PM;1:59 PM;21.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;11/16/2023;11/16/2023 1:56 PM;2:01 PM;16.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1432;11/16/2023;11/16/2023 1:57 PM;2:02 PM;9.86;Unchecked;0;Unchecked;Unchecked;Unchecked
935;11/16/2023;11/16/2023 2:00 PM;2:06 PM;14.05;Unchecked;0;Unchecked;Unchecked;Unchecked
1441;11/16/2023;11/16/2023 2:00 PM;2:06 PM;9.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1151;11/16/2023;11/16/2023 2:02 PM;2:07 PM;17.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1477;11/16/2023;11/16/2023 2:03 PM;2:10 PM;12.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;11/16/2023;11/16/2023 2:07 PM;2:13 PM;18.06;Unchecked;0;Unchecked;Unchecked;Unchecked
1483;11/16/2023;11/16/2023 2:07 PM;2:13 PM;16.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1058;11/16/2023;11/16/2023 2:07 PM;2:15 PM;18.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1272;11/16/2023;11/16/2023 2:11 PM;2:16 PM;13.31;Unchecked;1;Unchecked;Checked;Unchecked
1164;11/16/2023;11/16/2023 2:14 PM;2:20 PM;13.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1419;11/16/2023;11/16/2023 2:15 PM;2:22 PM;16.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1400;11/16/2023;11/16/2023 2:17 PM;2:23 PM;8.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;11/16/2023;11/16/2023 2:21 PM;2:26 PM;12.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;11/16/2023;11/16/2023 2:23 PM;2:28 PM;10.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1177;11/16/2023;11/16/2023 2:16 PM;2:29 PM;29.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1116;11/16/2023;11/16/2023 2:22 PM;2:29 PM;19.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;11/16/2023;11/16/2023 2:30 PM;2:34 PM;7.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1039;11/16/2023;11/16/2023 2:27 PM;2:35 PM;21.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1391;11/16/2023;11/16/2023 2:30 PM;2:36 PM;10.86;Unchecked;0;Unchecked;Unchecked;Unchecked
842;11/16/2023;11/16/2023 2:30 PM;2:37 PM;24.66;Unchecked;0;Unchecked;Unchecked;Unchecked
738;11/16/2023;11/16/2023 2:36 PM;2:42 PM;14.68;Unchecked;0;Unchecked;Unchecked;Unchecked
764;11/16/2023;11/16/2023 2:37 PM;2:43 PM;10.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1460;11/16/2023;11/16/2023 2:34 PM;2:43 PM;9.95;Unchecked;0;Unchecked;Unchecked;Unchecked
628;11/16/2023;11/16/2023 2:40 PM;2:47 PM;18.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1435;11/16/2023;11/16/2023 2:44 PM;2:48 PM;7.23;Unchecked;0;Unchecked;Unchecked;Unchecked
1074;11/16/2023;11/16/2023 2:42 PM;2:50 PM;17.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;11/16/2023;11/16/2023 2:43 PM;2:51 PM;17.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1321;11/16/2023;11/16/2023 2:50 PM;2:55 PM;9.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1437;11/16/2023;11/16/2023 2:49 PM;2:56 PM;17.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1474;11/16/2023;11/16/2023 2:52 PM;2:58 PM;15.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;11/16/2023;11/16/2023 2:48 PM;3:01 PM;19.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;11/16/2023;11/16/2023 2:57 PM;3:01 PM;10.08;Unchecked;0;Unchecked;Unchecked;Unchecked
904;11/16/2023;11/16/2023 2:57 PM;3:05 PM;16.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1173;11/16/2023;11/16/2023 2:59 PM;3:07 PM;14.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1476;11/16/2023;11/16/2023 3:02 PM;3:09 PM;8.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;11/16/2023;11/16/2023 3:02 PM;3:12 PM;25.30;Unchecked;0;Unchecked;Unchecked;Unchecked
856;11/16/2023;11/16/2023 3:06 PM;3:14 PM;23.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;11/16/2023;11/16/2023 3:10 PM;3:14 PM;10.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1454;11/16/2023;11/16/2023 3:08 PM;3:16 PM;10.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;11/16/2023;11/16/2023 3:15 PM;3:20 PM;9.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1329;11/16/2023;11/16/2023 3:17 PM;3:21 PM;7.24;Unchecked;0;Unchecked;Unchecked;Unchecked
924;11/16/2023;11/16/2023 3:14 PM;3:21 PM;18.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1279;11/16/2023;11/16/2023 3:17 PM;3:23 PM;19.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1458;11/16/2023;11/16/2023 3:22 PM;3:25 PM;7.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1380;11/16/2023;11/16/2023 3:22 PM;3:26 PM;10.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1243;11/16/2023;11/16/2023 3:24 PM;3:28 PM;15.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1274;11/16/2023;11/16/2023 3:22 PM;3:30 PM;20.97;Unchecked;0;Unchecked;Unchecked;Unchecked
1468;11/16/2023;11/16/2023 3:28 PM;3:34 PM;9.98;Unchecked;0;Unchecked;Unchecked;Unchecked
1197;11/16/2023;11/16/2023 3:28 PM;3:35 PM;20.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1429;11/16/2023;11/16/2023 3:59 PM;4:05 PM;15.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;11/16/2023;11/16/2023 4:00 PM;4:05 PM;16.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1262;11/16/2023;11/16/2023 4:01 PM;4:11 PM;18.33;Unchecked;0;Unchecked;Unchecked;Unchecked
1401;11/16/2023;11/16/2023 4:11 PM;4:15 PM;9.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1198;11/16/2023;11/16/2023 4:09 PM;4:15 PM;9.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1207;11/16/2023;11/16/2023 4:09 PM;4:18 PM;16.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1410;11/16/2023;11/16/2023 4:09 PM;4:20 PM;18.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;11/16/2023;11/16/2023 4:16 PM;4:20 PM;7.46;Unchecked;0;Unchecked;Unchecked;Unchecked
905;11/16/2023;11/16/2023 4:16 PM;4:22 PM;13.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1406;11/16/2023;11/16/2023 4:21 PM;4:25 PM;8.02;Unchecked;0;Unchecked;Unchecked;Unchecked
978;11/16/2023;11/16/2023 4:19 PM;4:25 PM;10.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1475;11/16/2023;11/16/2023 4:21 PM;4:26 PM;16.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1424;11/16/2023;11/16/2023 4:26 PM;4:31 PM;10.04;Unchecked;0;Unchecked;Unchecked;Unchecked
807;11/16/2023;11/16/2023 4:23 PM;4:32 PM;19.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1418;11/16/2023;11/16/2023 4:27 PM;4:33 PM;18.07;Unchecked;0;Unchecked;Unchecked;Unchecked
778;11/16/2023;11/16/2023 4:26 PM;4:34 PM;15.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;11/16/2023;11/16/2023 4:32 PM;4:35 PM;8.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1305;11/16/2023;11/16/2023 4:32 PM;4:40 PM;16.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;11/16/2023;11/16/2023 4:33 PM;4:40 PM;12.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1385;11/16/2023;11/16/2023 4:36 PM;4:42 PM;11.11;Checked;1;Unchecked;Unchecked;Unchecked
1142;11/16/2023;11/16/2023 4:35 PM;4:42 PM;18.37;Unchecked;0;Unchecked;Unchecked;Unchecked
1067;11/16/2023;11/16/2023 4:41 PM;4:45 PM;8.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;11/16/2023;11/16/2023 4:42 PM;4:48 PM;7.44;Unchecked;0;Unchecked;Unchecked;Unchecked
915;11/16/2023;11/16/2023 4:40 PM;4:48 PM;13.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1233;11/16/2023;11/16/2023 4:43 PM;4:48 PM;13.43;Checked;1;Unchecked;Unchecked;Unchecked
1495;11/16/2023;11/16/2023 4:46 PM;4:53 PM;11.20;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;11/16/2023;11/16/2023 4:49 PM;4:54 PM;14.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1453;11/16/2023;11/16/2023 4:50 PM;4:55 PM;14.00;Unchecked;0;Unchecked;Unchecked;Unchecked
627;11/16/2023;11/16/2023 4:49 PM;4:56 PM;19.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1372;11/16/2023;11/16/2023 4:53 PM;5:00 PM;12.55;Unchecked;0;Unchecked;Unchecked;Unchecked
962;11/16/2023;11/16/2023 4:55 PM;5:03 PM;15.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1473;11/16/2023;11/16/2023 5:01 PM;5:06 PM;12.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1293;11/16/2023;11/16/2023 4:59 PM;5:06 PM;17.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1139;11/16/2023;11/16/2023 4:57 PM;5:08 PM;22.63;Unchecked;0;Unchecked;Unchecked;Unchecked
981;11/16/2023;11/16/2023 5:04 PM;5:09 PM;13.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1484;11/16/2023;11/16/2023 5:08 PM;5:12 PM;4.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1328;11/16/2023;11/16/2023 5:07 PM;5:12 PM;14.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1178;11/16/2023;11/16/2023 5:08 PM;5:16 PM;19.13;Unchecked;0;Unchecked;Unchecked;Unchecked
1314;11/16/2023;11/16/2023 5:13 PM;5:17 PM;4.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1081;11/16/2023;11/16/2023 5:10 PM;5:18 PM;18.17;Unchecked;0;Unchecked;Unchecked;Unchecked
902;11/16/2023;11/16/2023 5:13 PM;5:19 PM;11.34;Unchecked;1;Unchecked;Unchecked;Checked
454;11/16/2023;11/16/2023 5:17 PM;5:23 PM;15.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1170;11/16/2023;11/16/2023 5:18 PM;5:24 PM;15.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1470;11/16/2023;11/16/2023 5:20 PM;5:24 PM;8.06;Unchecked;0;Unchecked;Unchecked;Unchecked
1244;11/16/2023;11/16/2023 5:24 PM;5:29 PM;14.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1511;11/16/2023;11/16/2023 5:24 PM;5:30 PM;6.94;Unchecked;1;Unchecked;Checked;Unchecked
1003;11/16/2023;11/16/2023 5:24 PM;5:31 PM;17.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1463;11/16/2023;11/16/2023 5:25 PM;5:33 PM;20.77;Unchecked;0;Unchecked;Unchecked;Unchecked
1232;11/16/2023;11/16/2023 5:30 PM;5:37 PM;15.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1479;11/16/2023;11/16/2023 5:32 PM;5:38 PM;10.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1352;11/16/2023;11/16/2023 5:34 PM;5:39 PM;15.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;11/16/2023;11/16/2023 5:33 PM;5:40 PM;21.65;Unchecked;0;Unchecked;Unchecked;Unchecked
1489;11/16/2023;11/16/2023 5:39 PM;5:44 PM;13.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1427;11/16/2023;11/16/2023 5:40 PM;5:45 PM;16.86;Unchecked;0;Unchecked;Unchecked;Unchecked
723;11/16/2023;11/16/2023 5:42 PM;5:47 PM;20.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1266;11/16/2023;11/16/2023 5:39 PM;5:48 PM;16.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1184;11/16/2023;11/16/2023 5:46 PM;5:51 PM;16.06;Unchecked;0;Unchecked;Unchecked;Unchecked
1503;11/16/2023;11/16/2023 5:46 PM;5:51 PM;10.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1089;11/16/2023;11/16/2023 5:48 PM;5:54 PM;16.65;Unchecked;0;Unchecked;Unchecked;Unchecked
1259;11/16/2023;11/16/2023 5:47 PM;5:56 PM;25.21;Unchecked;0;Unchecked;Unchecked;Unchecked
1504;11/16/2023;11/16/2023 5:52 PM;5:56 PM;4.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1159;11/16/2023;11/16/2023 5:56 PM;6:00 PM;6.99;Unchecked;0;Unchecked;Unchecked;Unchecked
837;11/16/2023;11/16/2023 5:56 PM;6:03 PM;18.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1507;11/16/2023;11/16/2023 6:03 PM;6:07 PM;5.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1255;11/16/2023;11/16/2023 6:03 PM;6:09 PM;15.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1245;11/16/2023;11/16/2023 6:04 PM;6:11 PM;18.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1501;11/16/2023;11/16/2023 6:04 PM;6:12 PM;19.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1319;11/16/2023;11/16/2023 6:09 PM;6:14 PM;10.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1434;11/16/2023;11/16/2023 6:07 PM;6:16 PM;21.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;11/16/2023;11/16/2023 6:12 PM;6:16 PM;9.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1273;11/16/2023;11/16/2023 6:11 PM;6:18 PM;17.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1436;11/16/2023;11/16/2023 6:16 PM;6:22 PM;12.95;Unchecked;0;Unchecked;Unchecked;Unchecked
868;11/16/2023;11/16/2023 6:14 PM;6:22 PM;25.88;Unchecked;0;Unchecked;Unchecked;Unchecked
921;11/16/2023;11/16/2023 6:18 PM;6:24 PM;9.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1485;11/16/2023;11/16/2023 6:17 PM;6:25 PM;11.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;11/16/2023;11/16/2023 6:23 PM;6:27 PM;6.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1140;11/16/2023;11/16/2023 6:23 PM;6:28 PM;10.71;Unchecked;0;Unchecked;Unchecked;Unchecked
975;11/16/2023;11/16/2023 6:25 PM;6:32 PM;12.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;11/16/2023;11/16/2023 6:28 PM;6:33 PM;9.06;Unchecked;0;Unchecked;Unchecked;Unchecked
973;11/16/2023;11/16/2023 6:27 PM;6:35 PM;20.58;Unchecked;0;Unchecked;Unchecked;Unchecked
808;11/16/2023;11/16/2023 6:29 PM;6:36 PM;12.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1171;11/16/2023;11/16/2023 6:33 PM;6:37 PM;9.96;Unchecked;0;Unchecked;Unchecked;Unchecked
1397;11/16/2023;11/16/2023 6:34 PM;6:37 PM;8.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;11/16/2023;11/16/2023 6:38 PM;6:43 PM;10.90;Unchecked;0;Unchecked;Unchecked;Unchecked
736;11/16/2023;11/16/2023 6:37 PM;6:43 PM;15.54;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;11/16/2023;11/16/2023 6:38 PM;6:46 PM;13.87;Unchecked;0;Unchecked;Unchecked;Unchecked
897;11/16/2023;11/16/2023 6:38 PM;6:46 PM;19.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1315;11/16/2023;11/16/2023 6:46 PM;6:51 PM;11.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1101;11/16/2023;11/16/2023 6:47 PM;6:53 PM;15.57;Unchecked;0;Unchecked;Unchecked;Unchecked
971;11/16/2023;11/16/2023 6:47 PM;6:53 PM;14.15;Unchecked;0;Unchecked;Unchecked;Unchecked
1023;11/16/2023;11/16/2023 6:44 PM;6:54 PM;25.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1300;11/16/2023;11/16/2023 6:52 PM;6:57 PM;12.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1133;11/16/2023;11/16/2023 6:54 PM;6:59 PM;14.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;11/16/2023;11/16/2023 6:54 PM;7:00 PM;10.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;11/16/2023;11/16/2023 6:54 PM;7:00 PM;20.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1451;11/16/2023;11/16/2023 6:58 PM;7:03 PM;9.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1268;11/16/2023;11/16/2023 7:00 PM;7:06 PM;17.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;11/16/2023;11/16/2023 7:01 PM;7:08 PM;18.10;Unchecked;0;Unchecked;Unchecked;Unchecked
686;11/16/2023;11/16/2023 7:01 PM;7:10 PM;28.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1465;11/16/2023;11/16/2023 7:04 PM;7:10 PM;8.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1321;11/16/2023;11/16/2023 7:09 PM;7:14 PM;10.20;Unchecked;0;Unchecked;Unchecked;Unchecked
861;11/16/2023;11/16/2023 7:08 PM;7:15 PM;16.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;11/16/2023;11/16/2023 7:10 PM;7:17 PM;10.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1261;11/16/2023;11/16/2023 7:11 PM;7:19 PM;21.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;11/16/2023;11/16/2023 7:15 PM;7:21 PM;17.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1486;11/16/2023;11/16/2023 7:18 PM;7:22 PM;10.81;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;11/16/2023;11/16/2023 7:19 PM;7:24 PM;8.32;Unchecked;0;Unchecked;Unchecked;Unchecked
986;11/16/2023;11/16/2023 7:15 PM;7:25 PM;24.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;11/16/2023;11/16/2023 7:24 PM;7:30 PM;19.22;Unchecked;0;Unchecked;Unchecked;Unchecked
833;11/16/2023;11/16/2023 7:22 PM;7:31 PM;13.47;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;11/16/2023;11/16/2023 7:26 PM;7:32 PM;14.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1359;11/16/2023;11/16/2023 7:26 PM;7:33 PM;16.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1405;11/16/2023;11/16/2023 7:31 PM;7:36 PM;11.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;11/16/2023;11/16/2023 7:31 PM;7:38 PM;13.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1160;11/16/2023;11/16/2023 7:34 PM;7:39 PM;11.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;11/16/2023;11/16/2023 7:32 PM;7:40 PM;17.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1271;11/16/2023;11/16/2023 7:37 PM;7:44 PM;17.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1283;11/16/2023;11/16/2023 7:40 PM;7:47 PM;21.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1267;11/16/2023;11/16/2023 7:39 PM;7:48 PM;22.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1414;11/16/2023;11/16/2023 7:41 PM;7:50 PM;16.79;Unchecked;0;Unchecked;Unchecked;Unchecked
970;11/16/2023;11/16/2023 7:45 PM;7:51 PM;19.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1200;11/16/2023;11/16/2023 7:48 PM;7:55 PM;15.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1407;11/16/2023;11/16/2023 7:51 PM;7:56 PM;10.80;Unchecked;0;Unchecked;Unchecked;Unchecked
1487;11/16/2023;11/16/2023 7:51 PM;7:57 PM;12.70;Unchecked;0;Unchecked;Unchecked;Unchecked
729;11/16/2023;11/16/2023 7:47 PM;7:58 PM;35.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;11/16/2023;11/16/2023 7:57 PM;8:01 PM;8.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1277;11/16/2023;11/16/2023 7:56 PM;8:02 PM;12.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1335;11/16/2023;11/16/2023 7:58 PM;8:03 PM;16.99;Unchecked;0;Unchecked;Unchecked;Unchecked
785;11/16/2023;11/16/2023 8:00 PM;8:07 PM;15.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;11/16/2023;11/16/2023 8:04 PM;8:11 PM;17.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1443;11/16/2023;11/16/2023 8:02 PM;8:11 PM;11.59;Unchecked;0;Unchecked;Unchecked;Unchecked
628;11/16/2023;11/16/2023 8:08 PM;8:12 PM;9.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1168;11/16/2023;11/16/2023 8:03 PM;8:15 PM;24.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;11/16/2023;11/16/2023 8:12 PM;8:17 PM;11.33;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;11/16/2023;11/16/2023 8:12 PM;8:18 PM;16.71;Unchecked;0;Unchecked;Unchecked;Unchecked
922;11/16/2023;11/16/2023 8:16 PM;8:21 PM;17.55;Unchecked;0;Unchecked;Unchecked;Unchecked
1320;11/16/2023;11/16/2023 8:19 PM;8:26 PM;21.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1236;11/16/2023;11/16/2023 8:16 PM;8:26 PM;16.86;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;11/16/2023;11/16/2023 8:18 PM;8:26 PM;13.68;Unchecked;0;Unchecked;Unchecked;Unchecked
1398;11/16/2023;11/16/2023 8:26 PM;8:32 PM;10.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;11/16/2023;11/16/2023 8:26 PM;8:34 PM;17.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;11/16/2023;11/16/2023 8:28 PM;8:35 PM;22.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1145;11/16/2023;11/16/2023 8:26 PM;8:36 PM;20.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1442;11/16/2023;11/16/2023 8:33 PM;8:39 PM;10.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1237;11/16/2023;11/16/2023 8:34 PM;8:41 PM;14.45;Unchecked;0;Unchecked;Unchecked;Unchecked
747;11/16/2023;11/16/2023 8:36 PM;8:42 PM;15.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1219;11/16/2023;11/16/2023 8:37 PM;8:45 PM;12.95;Unchecked;1;Checked;Unchecked;Checked
1447;11/16/2023;11/16/2023 8:39 PM;8:47 PM;13.03;Unchecked;0;Unchecked;Unchecked;Unchecked
1432;11/16/2023;11/16/2023 8:42 PM;8:47 PM;11.99;Unchecked;0;Unchecked;Unchecked;Unchecked
935;11/16/2023;11/16/2023 8:44 PM;8:49 PM;14.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1462;11/16/2023;11/16/2023 8:48 PM;8:54 PM;17.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1151;11/16/2023;11/16/2023 8:50 PM;8:55 PM;15.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1235;11/16/2023;11/16/2023 8:46 PM;8:55 PM;22.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1395;11/16/2023;11/16/2023 8:48 PM;8:57 PM;14.59;Unchecked;0;Unchecked;Unchecked;Unchecked
1323;11/16/2023;11/16/2023 8:54 PM;9:01 PM;15.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1192;11/16/2023;11/16/2023 8:56 PM;9:03 PM;19.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1362;11/16/2023;11/16/2023 8:58 PM;9:03 PM;16.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;11/16/2023;11/16/2023 9:02 PM;9:05 PM;6.51;Unchecked;0;Unchecked;Unchecked;Unchecked
